ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
15133,40.7128,-74.0059,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
15133,40.7128,-74.006,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
199610,40.7177,-74.0083,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
3320,40.7177,-74.0083,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
397143,40.7434,-74.008,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
40809,40.7773,-74.0696,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
7018,37.8611,-122.2234,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2022-09-15
1280,37.4419,-122.143,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2022-09-15
32,37.43,-122.1734,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2022-09-15
5580,37.4459,-122.1608,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2022-09-15
88,40.3486,-74.6489,RIPEAtlas,,40.2169625031,-74.7433553484,Trenton,New Jersey,US,False,2022-09-15
15133,39.9526,-75.1652,RIPEAtlas,,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,False,2022-09-15
16509,45.5231,-122.6765,RIPEAtlas,,45.5200238231,-122.679990074,Portland,Oregon,US,False,2022-09-15
36236,33.4162,-112.0081,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2022-09-15
53824,33.416,-112.0092,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2022-09-15
20473,40.5569,-74.4847,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2022-09-15
17054,40.4274,-80.0425,RIPEAtlas,,40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,False,2022-09-15
19750,37.3996,-122.0146,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
6124,41.7228,-73.9345,RIPEAtlas,,41.7002311392,-73.9214158546,Poughkeepsie,New York,US,False,2022-09-15
62538,34.1687,-118.0891,RIPEAtlas,,34.1603812856,-118.138871909,Pasadena,California,US,False,2022-09-15
10745,39.0528,-77.4868,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
12008,39.0209,-77.4513,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
14907,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
15169,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
16509,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
19750,39.0012,-77.4785,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
202196,39.0143,-77.4578,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
32425,37.699,-77.4363,RIPEAtlas,,37.5500193472,-77.4499860043,Richmond,Virginia,US,False,2022-09-15
393246,39.015,-77.4586,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
54054,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
55002,39.0164,-77.459,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
57695,39.0161,-77.4594,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
23483,40.5803,-122.4012,RIPEAtlas,,40.587043273,-122.390576214,Redding,California,US,False,2022-09-15
3851,39.5447,-119.8154,RIPEAtlas,,39.5299760122,-119.820009605,Reno,Nevada,US,False,2022-09-15
16876,38.9497,-77.3665,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
3491,38.9506,-77.3646,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
57695,38.9506,-77.3644,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
198018,37.3798,-121.9598,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
12008,47.6144,-122.3397,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
15133,47.6062,-122.3321,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
20473,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
2914,47.6128,-122.3379,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
395823,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
396507,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
46997,47.4932,-122.2938,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
55002,47.6218,-122.363,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
57695,47.6137,-122.3382,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
36444,42.4466,-83.2569,RIPEAtlas,,42.6518526398,-83.290223838,Pontiac,Michigan,US,False,2022-09-15
14061,37.7242,-122.3981,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2022-09-15
14907,37.7233,-122.3978,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2022-09-15
16509,37.7749,-122.4194,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2022-09-15
47787,37.5485,-121.9886,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
7203,37.7749,-122.4194,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2022-09-15
46309,37.0818,-113.6233,RIPEAtlas,,37.1041550894,-113.583336021,St. George,Utah,US,False,2022-09-15
46309,37.0815,-113.6072,RIPEAtlas,,37.1041550894,-113.583336021,St. George,Utah,US,False,2022-09-15
19528,39.0583,-76.9645,RIPEAtlas,,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,False,2022-09-15
12008,37.2419,-121.7816,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
14061,37.3541,-121.9552,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
15133,37.3382,-121.8863,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
20473,37.3342,-121.8915,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
22300,37.3342,-121.8915,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
55002,37.2416,-121.7831,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
7828,43.0397,-76.151,RIPEAtlas,,43.0499937124,-76.1500136736,Syracuse,New York,US,False,2022-09-15
13331,47.4957,-122.2866,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
20473,32.7872,-96.7942,RIPEAtlas,,32.8200238231,-96.8400169289,Dallas,Texas,US,False,2022-09-15
36236,32.8379,-96.8784,RIPEAtlas,,32.8200238231,-96.8400169289,Dallas,Texas,US,False,2022-09-15
3450,35.9587,-83.9245,RIPEAtlas,,35.9700124298,-83.9200303566,Knoxville,Tennessee,US,False,2022-09-15
7828,43.0998,-75.2353,RIPEAtlas,,43.1011792186,-75.233067059,Utica,New York,US,False,2022-09-15
199524,40.7778,-74.0759,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
57695,40.7854,-74.0753,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2022-09-15
397031,40.6069,-74.1748,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2022-09-15
7922,39.9607,-75.6055,RIPEAtlas,,39.7462677196,-75.5468980323,Wilmington,Delaware,US,False,2022-09-15
16276,38.7465,-77.6738,RIPEAtlas,,38.3035134064,-77.4607863787,Fredericksburg,Virginia,US,False,2022-09-15
10886,38.92,-77.2116,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
28000,-34.8836,-56.1819,RIPEAtlas,,-34.8580415662,-56.1710522884,Montevideo,Montevideo,UY,False,2022-09-15
265641,9.7334,-63.1914,RIPEAtlas,,9.74995912571,-63.1700307634,Maturín,Monagas,VE,False,2022-09-15
24173,10.7883,106.7029,RIPEAtlas,,10.7800254506,106.695027221,Ho Chi Minh City,H? Chí Minh city,VN,False,2022-09-15
24176,10.8231,106.6297,RIPEAtlas,,10.7800254506,106.695027221,Ho Chi Minh City,H? Chí Minh city,VN,False,2022-09-15
37153,-33.9709,18.4652,RIPEAtlas,,-33.9200109672,18.4349881578,Cape Town,Western Cape,ZA,False,2022-09-15
37663,-33.9191,18.4206,RIPEAtlas,,-33.9200109672,18.4349881578,Cape Town,Western Cape,ZA,False,2022-09-15
37172,-29.7311,31.0633,RIPEAtlas,,-29.8650130017,30.9800105374,Durban,KwaZulu-Natal,ZA,False,2022-09-15
10474,-26.1441,28.0062,RIPEAtlas,,-26.17004474,28.0300097236,Johannesburg,Gauteng,ZA,False,2022-09-15
12008,-26.138,28.1975,RIPEAtlas,,-26.1495808728,28.3299397367,Benoni,Gauteng,ZA,False,2022-09-15
3491,-26.1366,28.2021,RIPEAtlas,,-26.1495808728,28.3299397367,Benoni,Gauteng,ZA,False,2022-09-15
37153,-25.9282,28.1418,RIPEAtlas,,-25.7069205538,28.2294290758,Pretoria,Gauteng,ZA,False,2022-09-15
37474,-26.1441,28.0348,RIPEAtlas,,-26.17004474,28.0300097236,Johannesburg,Gauteng,ZA,False,2022-09-15
42473,-26.1379,28.1976,RIPEAtlas,,-26.1495808728,28.3299397367,Benoni,Gauteng,ZA,False,2022-09-15
57695,-26.138,28.1984,RIPEAtlas,,-26.1495808728,28.3299397367,Benoni,Gauteng,ZA,False,2022-09-15
57695,-26.138,28.1975,RIPEAtlas,,-26.1495808728,28.3299397367,Benoni,Gauteng,ZA,False,2022-09-15
37668,-29.7308,31.0658,RIPEAtlas,,-29.8650130017,30.9800105374,Durban,KwaZulu-Natal,ZA,False,2022-09-15
22548,-23.6451,-46.7306,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2022-09-15
22548,-23.646,-46.7304,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2022-09-15
36236,-23.4661,-46.8632,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2022-09-15
52863,-23.503,-46.8272,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2022-09-15
57695,-23.5799,-46.6417,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2022-09-15
28186,-12.9801,-38.4514,RIPEAtlas,,-12.9699719047,-38.4799874283,Salvador,Bahia,BR,False,2022-09-15
38740,27.4728,89.6393,RIPEAtlas,,27.4729858592,89.639014037,Thimphu,Thimphu,BT,False,2022-09-15
56740,53.8872,27.458,RIPEAtlas,,53.8999774364,27.5666271553,Minsk,Minsk,BY,False,2022-09-15
16276,45.3095,-73.8944,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
852,51.0468,-114.065,RIPEAtlas,,51.0829917593,-114.079998212,Calgary,Alberta,CA,False,2022-09-15
40138,37.4718,-121.9201,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
31798,51.2538,-85.3232,RIPEAtlas,,49.7166410513,-86.9666402606,Geraldton,Ontario,CA,False,2022-09-15
1403,45.5226,-73.5204,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
212934,43.827,-79.3345,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
21659,46.0843,-64.8116,RIPEAtlas,,46.0833486115,-64.7666774919,Moncton,New Brunswick,CA,False,2022-09-15
15169,45.5017,-73.5673,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
16509,45.5017,-73.5673,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
395766,45.4986,-73.5678,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
852,45.4993,-73.5658,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
852,45.5001,-73.5654,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
399580,52.1579,-106.6702,RIPEAtlas,,52.1700313508,-106.669985394,Saskatoon,Saskatchewan,CA,False,2022-09-15
14061,43.6508,-79.362,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
14061,43.6509,-79.362,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
20473,43.6509,-79.3618,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
212149,43.6509,-79.3618,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
239,43.661,-79.3997,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
393755,43.6447,-79.3841,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
53356,43.7696,-79.3309,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
62513,43.6532,-79.3832,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
394256,49.2848,-123.1121,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2022-09-15
395152,49.2845,-123.1116,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2022-09-15
395152,49.2839,-123.1136,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2022-09-15
397131,49.2594,-123.0296,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2022-09-15
852,49.281,-123.1178,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2022-09-15
16395,49.8963,-97.1368,RIPEAtlas,,49.8829874869,-97.1659918638,Winnipeg,Manitoba,CA,False,2022-09-15
18451,49.8998,-97.1375,RIPEAtlas,,49.8829874869,-97.1659918638,Winnipeg,Manitoba,CA,False,2022-09-15
4508,43.4802,-80.5511,RIPEAtlas,,43.4499951366,-80.5000065528,Kitchener,Ontario,CA,False,2022-09-15
4508,43.4845,-80.54,RIPEAtlas,,43.4499951366,-80.5000065528,Kitchener,Ontario,CA,False,2022-09-15
559,46.9544,7.4398,RIPEAtlas,,46.9166827587,7.46697546248,Bern,Bern,CH,False,2022-09-15
15600,47.5125,7.6154,RIPEAtlas,,47.5803890168,7.59001704777,Basel,Basel-Stadt,CH,False,2022-09-15
206484,47.5571,7.5889,RIPEAtlas,,47.5803890168,7.59001704777,Basel,Basel-Stadt,CH,False,2022-09-15
61174,47.4017,8.6178,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
20612,47.4352,8.56,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
20612,47.4327,8.5573,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
209103,46.1655,6.1074,RIPEAtlas,,46.2100075471,6.14002803409,Geneva,Genève,CH,False,2022-09-15
41495,46.1994,6.0559,RIPEAtlas,,46.2100075471,6.14002803409,Geneva,Genève,CH,False,2022-09-15
62371,46.2044,6.1432,RIPEAtlas,,46.2100075471,6.14002803409,Geneva,Genève,CH,False,2022-09-15
198385,46.5172,6.6403,RIPEAtlas,,46.5304272655,6.65002274438,Lausanne,Vaud,CH,False,2022-09-15
2613,46.5243,6.6029,RIPEAtlas,,46.5304272655,6.65002274438,Lausanne,Vaud,CH,False,2022-09-15
1836,47.4465,8.211,RIPEAtlas,,47.3900041002,8.03400361048,Aarau,Aargau,CH,False,2022-09-15
559,46.785,6.6783,RIPEAtlas,,46.5304272655,6.65002274438,Lausanne,Vaud,CH,False,2022-09-15
206291,47.5134,7.6163,RIPEAtlas,,47.5803890168,7.59001704777,Basel,Basel-Stadt,CH,False,2022-09-15
559,46.9999,6.9494,RIPEAtlas,,46.9989991447,6.9229986154,Neuchâtel,Neuchâtel,CH,False,2022-09-15
50170,46.4741,7.2855,RIPEAtlas,,46.2390030286,7.35399948193,Sion,Valais,CH,False,2022-09-15
202032,45.8535,8.9481,RIPEAtlas,,45.8100061229,9.08000362004,Como,Lombardia,IT,False,2022-09-15
8758,47.3575,9.4478,RIPEAtlas,,47.3333041031,9.41670050466,Appenzell,Appenzell Innerrhoden,CH,False,2022-09-15
13030,47.5009,8.7201,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
34927,47.4988,8.7237,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
52177,47.5009,8.7207,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
58299,47.5009,8.7207,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
15169,47.3769,8.5417,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
198249,47.4495,8.5404,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
205678,47.433,8.5574,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
210036,47.4093,8.5449,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
34288,47.3878,8.5203,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
34288,47.3686,8.5392,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
559,47.3801,8.5451,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
559,47.3782,8.5461,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
57777,47.3781,8.4968,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
58057,47.4465,8.211,RIPEAtlas,,47.3900041002,8.03400361048,Aarau,Aargau,CH,False,2022-09-15
62371,47.3769,8.5417,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
9092,47.3625,8.511,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
27678,-33.4391,-70.6455,RIPEAtlas,,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,False,2022-09-15
27678,-33.4378,-70.6514,RIPEAtlas,,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,False,2022-09-15
36236,-33.358,-70.6763,RIPEAtlas,,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,False,2022-09-15
42473,-34.1602,-70.7593,RIPEAtlas,,-34.1700215467,-70.7399821387,Rancagua,Libertador General Bernardo O''Higgins,CL,False,2022-09-15
52511,-33.5588,-70.5752,RIPEAtlas,,-33.5999788221,-70.6999845801,San Bernardo,Región Metropolitana de Santiago,CL,False,2022-09-15
64112,-33.4184,-70.5993,RIPEAtlas,,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,False,2022-09-15
61506,-33.042,-71.6234,RIPEAtlas,,-33.0477644666,-71.6210136329,Valparaíso,Valparaíso,CL,False,2022-09-15
328913,4.0511,9.7679,RIPEAtlas,,4.06040976859,9.70999100611,Douala,Littoral,CM,False,2022-09-15
12008,4.6714,-74.1619,RIPEAtlas,,4.59642356253,-74.0833439552,Bogota,Bogota,CO,False,2022-09-15
27817,4.711,-74.0721,RIPEAtlas,,4.59642356253,-74.0833439552,Bogota,Bogota,CO,False,2022-09-15
263779,9.9294,-84.0701,RIPEAtlas,,9.93501242974,-84.0840513527,San José,San José,CR,False,2022-09-15
197451,49.1999,16.6043,RIPEAtlas,,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,False,2022-09-15
24971,49.1972,16.6177,RIPEAtlas,,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,False,2022-09-15
24971,49.1968,16.6188,RIPEAtlas,,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,False,2022-09-15
2852,49.2099,16.599,RIPEAtlas,,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,False,2022-09-15
202297,50.082,14.5334,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
206548,50.0803,14.5195,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
25192,50.0755,14.4378,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
25192,50.0791,14.4513,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
2852,50.0994,14.3927,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
2852,50.1018,14.3908,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
28725,50.0495,14.3308,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
29134,50.0652,14.5274,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
39392,50.0819,14.5338,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
39392,50.0602,14.483,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
39790,50.081,14.4518,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
52130,50.081,14.4511,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
52130,50.0807,14.4504,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
6881,50.0595,14.4797,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
6881,50.0593,14.4844,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
200567,53.7424,10.0709,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
200567,53.7367,10.0839,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
34953,50.7832,6.1345,RIPEAtlas,,50.8529970672,5.67700247661,Maastricht,Limburg,NL,False,2022-09-15
47295,51.194,14.3461,RIPEAtlas,,51.7704174999,14.3299674059,Cottbus,Brandenburg,DE,False,2022-09-15
20647,52.52,13.405,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
25291,52.5,13.4,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
25291,52.5019,13.3695,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
29670,52.5385,13.238,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
3320,52.5458,13.4229,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
39138,52.5021,13.3693,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
62310,52.453,13.4286,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
62310,52.52,13.405,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
6724,52.5234,13.3224,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
50629,53.0849,8.7686,RIPEAtlas,,53.080001647,8.80002070988,Bremen,Bremen,DE,False,2022-09-15
680,52.2765,10.5417,RIPEAtlas,,52.2499747916,10.500020303,Braunschweig,Niedersachsen,DE,False,2022-09-15
39702,48.7122,8.7472,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2022-09-15
39702,48.714,8.7401,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2022-09-15
